label,K2HPO4_(mM),KH2PO4_(mM),Na2HPO4_(mM),Glucose_(mM),(NH4)2SO4_(mM),NH4Cl_(mM),Alanine_(mM),Arginine/HCl_(mM),Asparagine/H2O_(mM),AsparticAcid_(mM),Cystine/HCl/H2O_(mM),GlutamicAcid/HCl_(mM),Glutamine_(mM),Glycine_(mM),Histidine/HCl/H2O_(mM),Isoleucine_(mM),Leucine_(mM),Lysine/HCl_(mM),Methionine_(mM),Phenylalanine_(mM),Proline_(mM),Serine_(mM),Threonine_(mM),Tryptophan_(mM),Tyrosine_(mM),Valine_(mM),KCl_(mM),NaCl_(mM),MgSO4/7H2O_(mM),MgCl2/6H2O_(mM),CaCl2/2H2O_(mM),CaSO4/2H2O_(mM),Na3C6H5O7/2H2O_(mM),Na2S2O3/5H2O_(mM),FeSO4/7H2O_(mM),CuSO4/5H2O_(mM),Na2MoO4/2H2O_(mM),ZuSO4/7H2O_(mM),Thiamine/HCl_(mM),Pyridoxine_(mM),FolicAcid_(mM),Riboflavin_(mM),H3BO3_(mM),AminobenzoicAcid_(mM)
Curve05124,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0005,0.8,0.0
Curve05125,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.005,0.8,0.0
Curve05126,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.005,0.8,0.0
Curve05127,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.005,0.8,0.0
Curve05128,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.005,0.8,0.0
Curve05129,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.005,0.8,0.0
Curve05130,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.005,0.8,0.0
Curve05131,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.005,0.8,0.0
Curve05132,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.005,0.8,0.0
Curve05133,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.005,0.8,0.0
Curve05134,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.005,0.8,0.0
Curve05135,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.005,0.8,0.0
Curve05136,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.005,0.8,0.0
Curve05137,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.05,0.8,0.0
Curve05138,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.05,0.8,0.0
Curve05139,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.05,0.8,0.0
Curve05140,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.05,0.8,0.0
Curve05141,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.05,0.8,0.0
Curve05142,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.05,0.8,0.0
Curve05143,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.05,0.8,0.0
Curve05144,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.05,0.8,0.0
Curve05145,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.05,0.8,0.0
Curve05146,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.05,0.8,0.0
Curve05147,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.05,0.8,0.0
Curve05148,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.05,0.8,0.0
Curve05149,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0,0.0
Curve05150,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0,0.0
Curve05151,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0,0.0
Curve05152,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0,0.0
Curve05153,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0,0.0
Curve05154,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0,0.0
Curve05155,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0,0.0
Curve05156,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0,0.0
Curve05157,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0,0.0
Curve05158,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0,0.0
Curve05159,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0,0.0
Curve05160,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0,0.0
Curve05161,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0008,0.0
Curve05162,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0008,0.0
Curve05163,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0008,0.0
Curve05164,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0008,0.0
Curve05165,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0008,0.0
Curve05166,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0008,0.0
Curve05167,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0008,0.0
Curve05168,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0008,0.0
Curve05169,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0008,0.0
Curve05170,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0008,0.0
Curve05171,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0008,0.0
Curve05172,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.0008,0.0
Curve05173,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.008,0.0
Curve05174,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.008,0.0
Curve05175,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.008,0.0
Curve05176,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.008,0.0
Curve05177,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.008,0.0
Curve05178,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.008,0.0
Curve05179,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.008,0.0
Curve05180,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.008,0.0
Curve05181,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.008,0.0
Curve05182,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.008,0.0
Curve05183,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.008,0.0
Curve05184,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.008,0.0
Curve05185,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.08,0.0
Curve05186,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.08,0.0
Curve05187,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.08,0.0
Curve05188,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.08,0.0
Curve05189,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.08,0.0
Curve05190,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.08,0.0
Curve05191,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.08,0.0
Curve05192,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.08,0.0
Curve05193,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.08,0.0
Curve05194,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.08,0.0
