label,K2HPO4_(mM),KH2PO4_(mM),Na2HPO4_(mM),Glucose_(mM),(NH4)2SO4_(mM),NH4Cl_(mM),Alanine_(mM),Arginine/HCl_(mM),Asparagine/H2O_(mM),AsparticAcid_(mM),Cystine/HCl/H2O_(mM),GlutamicAcid/HCl_(mM),Glutamine_(mM),Glycine_(mM),Histidine/HCl/H2O_(mM),Isoleucine_(mM),Leucine_(mM),Lysine/HCl_(mM),Methionine_(mM),Phenylalanine_(mM),Proline_(mM),Serine_(mM),Threonine_(mM),Tryptophan_(mM),Tyrosine_(mM),Valine_(mM),KCl_(mM),NaCl_(mM),MgSO4/7H2O_(mM),MgCl2/6H2O_(mM),CaCl2/2H2O_(mM),CaSO4/2H2O_(mM),Na3C6H5O7/2H2O_(mM),Na2S2O3/5H2O_(mM),FeSO4/7H2O_(mM),CuSO4/5H2O_(mM),Na2MoO4/2H2O_(mM),ZuSO4/7H2O_(mM),Thiamine/HCl_(mM),Pyridoxine_(mM),FolicAcid_(mM),Riboflavin_(mM),H3BO3_(mM),AminobenzoicAcid_(mM)
Cond00521,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.001,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00522,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.1,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00523,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,1.0,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00524,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.0,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00525,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.0005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00526,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.05,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00527,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.5,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00528,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.0,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00529,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.002,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00530,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.2,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00531,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,2.0,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00532,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.0,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00533,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.05,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00534,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,5.0,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00535,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,50.0,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00536,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00537,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,5e-05,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00538,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00539,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.05,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00540,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,0.0,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00541,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-06,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00542,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,0.0001,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00543,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,0.001,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00544,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.0,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00545,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.0001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00546,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.01,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00547,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.1,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00548,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00549,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,1e-05,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00550,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00551,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.01,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00552,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.0,0.002,5e-05,0.0005,0.008,0.001
Cond00553,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.0001,0.002,5e-05,0.0005,0.008,0.001
Cond00554,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.01,0.002,5e-05,0.0005,0.008,0.001
Cond00555,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.1,0.002,5e-05,0.0005,0.008,0.001
Cond00556,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.0,5e-05,0.0005,0.008,0.001
Cond00557,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.0002,5e-05,0.0005,0.008,0.001
Cond00558,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.02,5e-05,0.0005,0.008,0.001
Cond00559,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.2,5e-05,0.0005,0.008,0.001
Cond00560,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,0.0,0.0005,0.008,0.001
Cond00561,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-06,0.0005,0.008,0.001
Cond00562,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,0.0005,0.0005,0.008,0.001
Cond00563,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,0.005,0.0005,0.008,0.001
Cond00564,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0,0.008,0.001
Cond00565,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,5e-05,0.008,0.001
Cond00566,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.005,0.008,0.001
Cond00567,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.05,0.008,0.001
Cond00568,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.0,0.001
Cond00569,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.0008,0.001
Cond00570,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.08,0.001
Cond00571,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.8,0.001
Cond00572,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.0
Cond00573,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.0001
Cond00574,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.01
Cond00575,61.5,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.1
Cond00576,0.0615,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1e-05,0.01,0.002,0.0,0.005,0.8,0.0
Cond00577,30.75,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1e-05,0.01,0.002,0.0,0.005,0.8,0.0
Cond00578,61.5,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1e-05,0.01,0.002,0.0,0.005,0.8,0.0
Cond00579,92.25,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1e-05,0.01,0.002,0.0,0.005,0.8,0.0
Cond00580,123.0,0.0385,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1e-05,0.01,0.002,0.0,0.005,0.8,0.0
Cond00581,61.5,11.0,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1e-05,0.01,0.002,0.0,0.005,0.8,0.0
Cond00582,61.5,22.0,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1e-05,0.01,0.002,0.0,0.005,0.8,0.0
Cond00583,61.5,38.5,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1e-05,0.01,0.002,0.0,0.005,0.8,0.0
Cond00584,61.5,77.0,0.0,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1e-05,0.01,0.002,0.0,0.005,0.8,0.0
Cond00585,61.5,0.0385,2.115,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1e-05,0.01,0.002,0.0,0.005,0.8,0.0
Cond00586,61.5,0.0385,21.15,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1e-05,0.01,0.002,0.0,0.005,0.8,0.0
Cond00587,61.5,0.0385,42.3,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1e-05,0.01,0.002,0.0,0.005,0.8,0.0
Cond00588,61.5,0.0385,63.45,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1e-05,0.01,0.002,0.0,0.005,0.8,0.0
Cond00589,61.5,0.0385,84.6,20.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1e-05,0.01,0.002,0.0,0.005,0.8,0.0
Cond00590,61.5,0.0385,0.0,0.02,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1e-05,0.01,0.002,0.0,0.005,0.8,0.0
Cond00591,61.5,0.0385,0.0,0.22,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1e-05,0.01,0.002,0.0,0.005,0.8,0.0
Cond00592,61.5,0.0385,0.0,2.0,1.0,1.0,2.0,0.2,2.0,0.2,0.0,2.0,2.0,0.02,0.002,0.002,2.0,0.02,0.0,0.02,2.0,2.0,0.02,0.2,1.0,0.2,2.0,1.0,10.0,1.0,1.0,0.05,2.0,0.0,0.005,0.0001,0.001,1e-05,0.01,0.002,0.0,0.005,0.8,0.0
